"Rotation","ABMI Site","Year","Field Date","Field Crew Member(s)","Nearest Town","Public Latitude","Public Longitude","Collection Methodology","Point Count Station","Subpoint","Elevation (metres)","Slope (degrees)","Aspect (degrees)"
Rotation 1,OG-DH-510-1,2007,28-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,7,P,       375,6,70,
Rotation 1,OG-DH-510-1,2007,28-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,8,P,       375,6,70,
Rotation 1,OG-DH-510-1,2007,28-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,9,P,       375,6,70,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,1,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,2,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,3,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,4,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,5,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,6,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,7,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,8,P,       375,0,VNA,
Rotation 1,OG-DH-510-2,2007,29-Jun-07,CLM/DH,DNC,56.602238,-111.343719,1,9,P,       375,0,VNA,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,1,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,2,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,3,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,4,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,5,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,6,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,7,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,8,P,       504,2,195,
Rotation 1,OG-DH-542-1,2007,27-Jun-07,CLM/DH,DNC,56.405643,-111.113083,1,9,P,       504,2,195,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/DH/KPE,DNC,55.443119,-112.50106,1,1,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,2,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,3,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,4,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,5,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,6,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,7,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,8,P,       617,2,270,
Rotation 1,OG-DH-727-1,2007,08-Jun-07,CLM/KPE,DNC,55.443119,-112.50106,1,9,P,       617,2,270,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,DH/KPE,DNC,55.27935,-112.542313,1,1,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,2,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,3,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,4,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,5,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,6,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,7,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,8,P,       574,2,180,
Rotation 1,OG-DH-758-1,2007,07-Jun-07,CLM/KPE,DNC,55.27935,-112.542313,1,9,P,       574,2,180,
Rotation 1,OG-DH-758-2,2007,06-Jun-07,DH/KPE,DNC,55.27935,-112.542313,1,1,P,       574,0,VNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,2,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,3,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,4,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,5,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,6,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,7,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,8,P,       574,PNA,PNA,
Rotation 1,OG-DH-758-2,2007,07-Jun-07,DH,DNC,55.27935,-112.542313,1,9,P,       574,PNA,PNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,1,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,2,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,3,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,4,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,5,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,6,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,7,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,8,P,       629,0,VNA,
Rotation 1,OG-DH-760-1,2007,10-Jun-07,CLM/KPE,Lac La Biche,55.164566,-111.923866,1,9,P,       629,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,1,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,2,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,3,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,4,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,5,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,6,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,7,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,8,P,       614,0,VNA,
Rotation 1,OG-DH-788-1,2007,16-Jun-07,CLM/DH,Calling Lake,55.165794,-113.159264,1,9,P,       614,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,1,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,2,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,3,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,4,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,5,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,6,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,7,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,8,P,       584,0,VNA,
Rotation 1,OG-DH-789-1,2007,17-Jun-07,CLM/DH,Calling Lake,55.116135,-112.903625,1,9,P,       584,0,VNA,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,1,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,2,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,3,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,4,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,5,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,6,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,7,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,8,P,       613,2,180,
Rotation 1,OG-DH-793-1,2007,11-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,9,P,       613,2,180,
Rotation 1,OG-DH-793-2,2007,23-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,1,P,       613,1,180,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,2,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,3,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,4,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,5,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-2,2007,23-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,6,P,       613,1,180,
Rotation 1,OG-DH-793-2,2007,23-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,7,P,       613,1,180,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,8,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-2,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,9,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,1,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,2,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,3,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,4,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,5,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,6,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,7,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,8,P,       613,6,0,
Rotation 1,OG-DH-793-3,2007,09-Jun-07,CLM/KPE,Lac La Biche,54.976463,-111.730118,1,9,P,       613,6,0,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,1,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,2,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,3,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,4,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,5,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,6,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,7,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,8,P,       613,2,180,
Rotation 1,OG-DH-793-4,2007,12-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,9,P,       613,2,180,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,1,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,2,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,3,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,4,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-5,2007,22-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,5,P,       613,PNA,PNA,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,6,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,7,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,8,P,       613,4,270,
Rotation 1,OG-DH-793-5,2007,21-Jun-07,CLM/DH,Lac La Biche,54.976463,-111.730118,1,9,P,       613,4,270,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,1,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,2,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,3,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,4,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,5,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,6,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,7,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,8,P,       500,3,140,
Rotation 1,OG-DH-821-1,2007,18-Jun-07,CLM/DH,DNC,54.935959,-113.006966,1,9,P,       500,3,140,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,1,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,2,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,3,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,4,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,5,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,6,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,7,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,8,P,       622,8,50,
Rotation 1,OG-DH-825-1,2007,20-Jun-07,CLM/DH,Lac La Biche,54.811955,-111.665276,1,9,P,       622,8,50,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,1,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,2,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,3,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,4,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,5,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,6,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,7,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,8,P,       308,0,VNA,
Rotation 1,314,2008,15-Jun-08,FNO,DNC,58.188782,-116.312378,1,9,P,       308,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,1,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,2,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,3,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,4,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,5,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,6,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,7,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,8,P,       293,0,VNA,
Rotation 1,315,2008,10-Jun-08,JCO/MBI,DNC,58.116947,-115.983871,1,9,P,       293,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,1,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,2,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,3,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,4,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,5,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,6,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,7,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,8,P,       294,0,VNA,
Rotation 1,316,2008,16-Jun-08,FNO/JSW,DNC,58.078323,-115.619331,1,9,P,       294,0,VNA,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,1,P,       436,0,VNA,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,2,P,       436,19,225,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,3,P,       436,2,315,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,4,P,       436,1,338,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,5,P,       436,0,VNA,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,6,P,       436,0,VNA,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,7,P,       436,4,90,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,8,P,       436,0,VNA,
Rotation 1,343,2008,11-Jun-08,MBI,DNC,57.975288,-116.288887,1,9,P,       436,18,67,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,1,P,       479,15,310,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,2,P,       479,14,350,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,3,P,       479,14,35,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,4,P,       479,17,35,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,5,P,       479,13,65,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,6,P,       479,13,35,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,7,P,       479,6,25,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,8,P,       479,11,315,
Rotation 1,344,2008,12-Jun-08,JCO,DNC,57.958118,-115.978279,1,9,P,       479,10,50,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,1,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,2,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,3,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,4,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,5,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,6,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,7,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,8,P,       394,0,VNA,
Rotation 1,345,2008,13-Jun-08,MBI,DNC,57.963055,-115.693504,1,9,P,       394,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,1,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,2,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,3,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,4,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,5,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,6,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,7,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,8,P,       577,0,VNA,
Rotation 1,373,2008,14-Jun-08,MBI,DNC,57.833443,-116.360657,1,9,P,       577,0,VNA,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,1,P,       754,3,80,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,2,P,       754,2,235,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,3,P,       754,5,240,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,4,P,       754,8,305,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,5,P,       754,2,220,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,6,P,       754,7,280,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,7,P,       754,5,110,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,8,P,       754,7,260,
Rotation 1,374,2008,15-Jun-08,JCO,DNC,57.790741,-116.011223,1,9,P,       754,1,265,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,1,P,       766,10,0,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,2,P,       766,12,315,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,3,P,       766,4,225,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,4,P,       766,4,0,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,5,P,       766,16,225,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,6,P,       766,8,158,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,7,P,       766,6,180,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,8,P,       766,6,180,
Rotation 1,375,2008,16-Jun-08,MBI,DNC,57.736629,-115.726326,1,9,P,       766,0,VNA,
Rotation 1,412,2008,29-May-08,MBI,DNC,57.38126,-113.492157,1,1,P,       794,0,VNA,
Rotation 1,412,2008,29-May-08,MBI,DNC,57.38126,-113.492157,1,2,P,       794,4,180,
