"","Year","Tag","Ring_width(mm)"
"871",1428,"VMU01B",NA
"872",1428,"VMU02A",NA
"873",1428,"VMU02B",NA
"874",1428,"VMU03A",NA
"875",1428,"VMU03B",NA
"876",1428,"VMU04A",NA
"877",1428,"VMU04B",NA
"878",1428,"VMU05B",NA
"879",1428,"VMU06A",NA
"880",1428,"VMU06B",NA
"881",1428,"VMU07A",NA
"882",1428,"VMU07B",NA
"883",1428,"VMU08A",NA
"884",1428,"VMU08B",NA
"885",1428,"VMU09A",NA
"886",1428,"VMU09B",NA
"887",1428,"VMU10A",NA
"888",1428,"VMU10B",NA
"889",1429,"HSU01A",NA
"890",1429,"HSU01B",NA
"891",1429,"HSU02A",NA
"892",1429,"HSU02B",NA
"893",1429,"HSU03A",NA
"894",1429,"HSU04A",NA
"895",1429,"HSU04B",NA
"896",1429,"HSU05A",NA
"897",1429,"HSU05B",NA
"898",1429,"HSU06A",NA
"899",1429,"HSU06B",NA
"900",1429,"HSU07A",NA
"901",1429,"HSU07B",NA
"902",1429,"HSU08A",NA
"903",1429,"HSU08B",NA
"904",1429,"LCU01A",0.322
"905",1429,"LCU01B",NA
"906",1429,"LCU02A",NA
"907",1429,"LCU02B",NA
"908",1429,"LCU03A",NA
"909",1429,"LCU03B",NA
"910",1429,"LCU04A",NA
"911",1429,"LCU04B",NA
"912",1429,"LCU05A",NA
"913",1429,"LCU05B",NA
"914",1429,"LCU06A",NA
"915",1429,"LCU06B",NA
"916",1429,"LCU07A",NA
"917",1429,"LCU07B",NA
"918",1429,"LCU08A",NA
"919",1429,"LCU08B",NA
"920",1429,"LCU09A",NA
"921",1429,"LCU09B",NA
"922",1429,"LCU10A",NA
"923",1429,"LCU10B",NA
"924",1429,"MLU01A",NA
"925",1429,"MLU01B",NA
"926",1429,"MLU02A",NA
"927",1429,"MLU02B",NA
"928",1429,"MLU03A",NA
"929",1429,"MLU03B",NA
"930",1429,"MLU04A",NA
"931",1429,"MLU04B",NA
"932",1429,"MLU05A",NA
"933",1429,"MLU05B",NA
"934",1429,"MLU06A",NA
"935",1429,"MLU06B",NA
"936",1429,"MLU06Bb",NA
"937",1429,"MLU07A",NA
"938",1429,"MLU07B",NA
"939",1429,"MLU08A",NA
"940",1429,"MLU09A",NA
"941",1429,"MLU09B",NA
"942",1429,"MLU10A",NA
"943",1429,"MLU10B",NA
"944",1429,"VMU01A",NA
"945",1429,"VMU01B",NA
"946",1429,"VMU02A",NA
"947",1429,"VMU02B",NA
"948",1429,"VMU03A",NA
"949",1429,"VMU03B",NA
"950",1429,"VMU04A",NA
"951",1429,"VMU04B",NA
"952",1429,"VMU05B",NA
"953",1429,"VMU06A",NA
"954",1429,"VMU06B",NA
"955",1429,"VMU07A",NA
"956",1429,"VMU07B",NA
"957",1429,"VMU08A",NA
"958",1429,"VMU08B",NA
"959",1429,"VMU09A",NA
"960",1429,"VMU09B",NA
"961",1429,"VMU10A",NA
"962",1429,"VMU10B",NA
"963",1430,"HSU01A",NA
"964",1430,"HSU01B",NA
"965",1430,"HSU02A",NA
"966",1430,"HSU02B",NA
"967",1430,"HSU03A",NA
"968",1430,"HSU04A",NA
"969",1430,"HSU04B",NA
"970",1430,"HSU05A",NA
"971",1430,"HSU05B",NA
"972",1430,"HSU06A",NA
"973",1430,"HSU06B",NA
"974",1430,"HSU07A",NA
"975",1430,"HSU07B",NA
"976",1430,"HSU08A",NA
"977",1430,"HSU08B",NA
"978",1430,"LCU01A",0.36
"979",1430,"LCU01B",NA
"980",1430,"LCU02A",NA
"981",1430,"LCU02B",NA
"982",1430,"LCU03A",NA
"983",1430,"LCU03B",NA
"984",1430,"LCU04A",NA
"985",1430,"LCU04B",NA
"986",1430,"LCU05A",NA
"987",1430,"LCU05B",NA
"988",1430,"LCU06A",NA
"989",1430,"LCU06B",NA
"990",1430,"LCU07A",NA
"991",1430,"LCU07B",NA
"992",1430,"LCU08A",NA
"993",1430,"LCU08B",NA
"994",1430,"LCU09A",NA
"995",1430,"LCU09B",NA
"996",1430,"LCU10A",NA
"997",1430,"LCU10B",NA
"998",1430,"MLU01A",NA
"999",1430,"MLU01B",NA
"1000",1430,"MLU02A",NA
"1001",1430,"MLU02B",NA
"1002",1430,"MLU03A",NA
"1003",1430,"MLU03B",NA
"1004",1430,"MLU04A",NA
"1005",1430,"MLU04B",NA
"1006",1430,"MLU05A",NA
"1007",1430,"MLU05B",NA
"1008",1430,"MLU06A",NA
"1009",1430,"MLU06B",NA
"1010",1430,"MLU06Bb",NA
"1011",1430,"MLU07A",NA
"1012",1430,"MLU07B",NA
"1013",1430,"MLU08A",NA
"1014",1430,"MLU09A",NA
"1015",1430,"MLU09B",NA
"1016",1430,"MLU10A",NA
"1017",1430,"MLU10B",NA
"1018",1430,"VMU01A",NA
"1019",1430,"VMU01B",NA
"1020",1430,"VMU02A",NA
"1021",1430,"VMU02B",NA
"1022",1430,"VMU03A",NA
"1023",1430,"VMU03B",NA
"1024",1430,"VMU04A",NA
"1025",1430,"VMU04B",NA
"1026",1430,"VMU05B",NA
"1027",1430,"VMU06A",NA
"1028",1430,"VMU06B",NA
"1029",1430,"VMU07A",NA
"1030",1430,"VMU07B",NA
"1031",1430,"VMU08A",NA
"1032",1430,"VMU08B",NA
"1033",1430,"VMU09A",NA
"1034",1430,"VMU09B",NA
"1035",1430,"VMU10A",NA
"1036",1430,"VMU10B",NA
"1037",1431,"HSU01A",NA
"1038",1431,"HSU01B",NA
"1039",1431,"HSU02A",NA
"1040",1431,"HSU02B",NA
"1041",1431,"HSU03A",NA
"1042",1431,"HSU04A",NA
"1043",1431,"HSU04B",NA
"1044",1431,"HSU05A",NA
"1045",1431,"HSU05B",NA
"1046",1431,"HSU06A",NA
"1047",1431,"HSU06B",NA
"1048",1431,"HSU07A",NA
"1049",1431,"HSU07B",NA
"1050",1431,"HSU08A",NA
"1051",1431,"HSU08B",NA
"1052",1431,"LCU01A",0.273
"1053",1431,"LCU01B",NA
"1054",1431,"LCU02A",NA
"1055",1431,"LCU02B",NA
"1056",1431,"LCU03A",NA
"1057",1431,"LCU03B",NA
"1058",1431,"LCU04A",NA
"1059",1431,"LCU04B",NA
"1060",1431,"LCU05A",NA
"1061",1431,"LCU05B",NA
"1062",1431,"LCU06A",NA
"1063",1431,"LCU06B",NA
"1064",1431,"LCU07A",NA
"1065",1431,"LCU07B",NA
"1066",1431,"LCU08A",NA
"1067",1431,"LCU08B",NA
"1068",1431,"LCU09A",NA
"1069",1431,"LCU09B",NA
"1070",1431,"LCU10A",NA
"1071",1431,"LCU10B",NA
"1072",1431,"MLU01A",NA
"1073",1431,"MLU01B",NA
"1074",1431,"MLU02A",NA
"1075",1431,"MLU02B",NA
"1076",1431,"MLU03A",NA
"1077",1431,"MLU03B",NA
"1078",1431,"MLU04A",NA
"1079",1431,"MLU04B",NA
"1080",1431,"MLU05A",NA
"1081",1431,"MLU05B",NA
"1082",1431,"MLU06A",NA
"1083",1431,"MLU06B",NA
"1084",1431,"MLU06Bb",NA
"1085",1431,"MLU07A",NA
"1086",1431,"MLU07B",NA
"1087",1431,"MLU08A",NA
"1088",1431,"MLU09A",NA
"1089",1431,"MLU09B",NA
"1090",1431,"MLU10A",NA
"1091",1431,"MLU10B",NA
"1092",1431,"VMU01A",NA
"1093",1431,"VMU01B",NA
"1094",1431,"VMU02A",NA
"1095",1431,"VMU02B",NA
"1096",1431,"VMU03A",NA
"1097",1431,"VMU03B",NA
"1098",1431,"VMU04A",NA
"1099",1431,"VMU04B",NA
"1100",1431,"VMU05B",NA
"1101",1431,"VMU06A",NA
"1102",1431,"VMU06B",NA
"1103",1431,"VMU07A",NA
"1104",1431,"VMU07B",NA
"1105",1431,"VMU08A",NA
"1106",1431,"VMU08B",NA
"1107",1431,"VMU09A",NA
"1108",1431,"VMU09B",NA
"1109",1431,"VMU10A",NA
"1110",1431,"VMU10B",NA
"1111",1432,"HSU01A",NA
"1112",1432,"HSU01B",NA
"1113",1432,"HSU02A",NA
"1114",1432,"HSU02B",NA
"1115",1432,"HSU03A",NA
"1116",1432,"HSU04A",NA
"1117",1432,"HSU04B",NA
"1118",1432,"HSU05A",NA
"1119",1432,"HSU05B",NA
"1120",1432,"HSU06A",NA
"1121",1432,"HSU06B",NA
"1122",1432,"HSU07A",NA
"1123",1432,"HSU07B",NA
"1124",1432,"HSU08A",NA
"1125",1432,"HSU08B",NA
"1126",1432,"LCU01A",0.311
"1127",1432,"LCU01B",NA
"1128",1432,"LCU02A",NA
"1129",1432,"LCU02B",NA
"1130",1432,"LCU03A",NA
"1131",1432,"LCU03B",NA
"1132",1432,"LCU04A",NA
"1133",1432,"LCU04B",NA
"1134",1432,"LCU05A",NA
"1135",1432,"LCU05B",NA
"1136",1432,"LCU06A",NA
"1137",1432,"LCU06B",NA
"1138",1432,"LCU07A",NA
"1139",1432,"LCU07B",NA
"1140",1432,"LCU08A",NA
"1141",1432,"LCU08B",NA
"1142",1432,"LCU09A",NA
"1143",1432,"LCU09B",NA
"1144",1432,"LCU10A",NA
"1145",1432,"LCU10B",NA
"1146",1432,"MLU01A",NA
"1147",1432,"MLU01B",NA
"1148",1432,"MLU02A",NA
"1149",1432,"MLU02B",NA
"1150",1432,"MLU03A",NA
"1151",1432,"MLU03B",NA
"1152",1432,"MLU04A",NA
"1153",1432,"MLU04B",NA
"1154",1432,"MLU05A",NA
"1155",1432,"MLU05B",NA
"1156",1432,"MLU06A",NA
"1157",1432,"MLU06B",NA
"1158",1432,"MLU06Bb",NA
"1159",1432,"MLU07A",NA
"1160",1432,"MLU07B",NA
"1161",1432,"MLU08A",NA
"1162",1432,"MLU09A",NA
"1163",1432,"MLU09B",NA
"1164",1432,"MLU10A",NA
"1165",1432,"MLU10B",NA
"1166",1432,"VMU01A",NA
"1167",1432,"VMU01B",NA
"1168",1432,"VMU02A",NA
"1169",1432,"VMU02B",NA
"1170",1432,"VMU03A",NA
"1171",1432,"VMU03B",NA
"1172",1432,"VMU04A",NA
"1173",1432,"VMU04B",NA
"1174",1432,"VMU05B",NA
"1175",1432,"VMU06A",NA
"1176",1432,"VMU06B",NA
"1177",1432,"VMU07A",NA
"1178",1432,"VMU07B",NA
"1179",1432,"VMU08A",NA
"1180",1432,"VMU08B",NA
"1181",1432,"VMU09A",NA
"1182",1432,"VMU09B",NA
"1183",1432,"VMU10A",NA
"1184",1432,"VMU10B",NA
"1185",1433,"HSU01A",NA
"1186",1433,"HSU01B",NA
"1187",1433,"HSU02A",NA
"1188",1433,"HSU02B",NA
"1189",1433,"HSU03A",NA
"1190",1433,"HSU04A",NA
"1191",1433,"HSU04B",NA
"1192",1433,"HSU05A",NA
"1193",1433,"HSU05B",NA
"1194",1433,"HSU06A",NA
"1195",1433,"HSU06B",NA
"1196",1433,"HSU07A",NA
"1197",1433,"HSU07B",NA
"1198",1433,"HSU08A",NA
"1199",1433,"HSU08B",NA
"1200",1433,"LCU01A",0.267
"1201",1433,"LCU01B",NA
"1202",1433,"LCU02A",NA
"1203",1433,"LCU02B",NA
"1204",1433,"LCU03A",NA
"1205",1433,"LCU03B",NA
"1206",1433,"LCU04A",NA
"1207",1433,"LCU04B",NA
"1208",1433,"LCU05A",NA
"1209",1433,"LCU05B",NA
"1210",1433,"LCU06A",NA
"1211",1433,"LCU06B",NA
"1212",1433,"LCU07A",NA
"1213",1433,"LCU07B",NA
"1214",1433,"LCU08A",NA
"1215",1433,"LCU08B",NA
"1216",1433,"LCU09A",NA
"1217",1433,"LCU09B",NA
"1218",1433,"LCU10A",NA
"1219",1433,"LCU10B",NA
"1220",1433,"MLU01A",NA
"1221",1433,"MLU01B",NA
"1222",1433,"MLU02A",NA
"1223",1433,"MLU02B",NA
"1224",1433,"MLU03A",NA
"1225",1433,"MLU03B",NA
"1226",1433,"MLU04A",NA
"1227",1433,"MLU04B",NA
"1228",1433,"MLU05A",NA
"1229",1433,"MLU05B",NA
"1230",1433,"MLU06A",NA
"1231",1433,"MLU06B",NA
"1232",1433,"MLU06Bb",NA
"1233",1433,"MLU07A",NA
"1234",1433,"MLU07B",NA
"1235",1433,"MLU08A",NA
"1236",1433,"MLU09A",NA
"1237",1433,"MLU09B",NA
"1238",1433,"MLU10A",NA
"1239",1433,"MLU10B",NA
"1240",1433,"VMU01A",NA
"1241",1433,"VMU01B",NA
"1242",1433,"VMU02A",NA
"1243",1433,"VMU02B",NA
"1244",1433,"VMU03A",NA
"1245",1433,"VMU03B",NA
"1246",1433,"VMU04A",NA
"1247",1433,"VMU04B",NA
"1248",1433,"VMU05B",NA
"1249",1433,"VMU06A",NA
"1250",1433,"VMU06B",NA
"1251",1433,"VMU07A",NA
"1252",1433,"VMU07B",NA
"1253",1433,"VMU08A",NA
"1254",1433,"VMU08B",NA
"1255",1433,"VMU09A",NA
"1256",1433,"VMU09B",NA
"1257",1433,"VMU10A",NA
"1258",1433,"VMU10B",NA
"1259",1434,"HSU01A",NA
"1260",1434,"HSU01B",NA
"1261",1434,"HSU02A",NA
"1262",1434,"HSU02B",NA
"1263",1434,"HSU03A",NA
"1264",1434,"HSU04A",NA
"1265",1434,"HSU04B",NA
"1266",1434,"HSU05A",NA
"1267",1434,"HSU05B",NA
"1268",1434,"HSU06A",NA
"1269",1434,"HSU06B",NA
"1270",1434,"HSU07A",NA
"1271",1434,"HSU07B",NA
"1272",1434,"HSU08A",NA
"1273",1434,"HSU08B",NA
"1274",1434,"LCU01A",0.357
"1275",1434,"LCU01B",NA
"1276",1434,"LCU02A",NA
"1277",1434,"LCU02B",NA
"1278",1434,"LCU03A",NA
"1279",1434,"LCU03B",NA
"1280",1434,"LCU04A",NA
"1281",1434,"LCU04B",NA
"1282",1434,"LCU05A",NA
"1283",1434,"LCU05B",NA
"1284",1434,"LCU06A",NA
"1285",1434,"LCU06B",NA
"1286",1434,"LCU07A",NA
"1287",1434,"LCU07B",NA
"1288",1434,"LCU08A",NA
"1289",1434,"LCU08B",NA
"1290",1434,"LCU09A",NA
"1291",1434,"LCU09B",NA
"1292",1434,"LCU10A",NA
"1293",1434,"LCU10B",NA
"1294",1434,"MLU01A",NA
"1295",1434,"MLU01B",NA
"1296",1434,"MLU02A",NA
"1297",1434,"MLU02B",NA
"1298",1434,"MLU03A",NA
"1299",1434,"MLU03B",NA
"1300",1434,"MLU04A",NA
"1301",1434,"MLU04B",NA
"1302",1434,"MLU05A",NA
"1303",1434,"MLU05B",NA
"1304",1434,"MLU06A",NA
"1305",1434,"MLU06B",NA
"1306",1434,"MLU06Bb",NA
"1307",1434,"MLU07A",NA
"1308",1434,"MLU07B",NA
"1309",1434,"MLU08A",NA
"1310",1434,"MLU09A",NA
"1311",1434,"MLU09B",NA
"1312",1434,"MLU10A",NA
"1313",1434,"MLU10B",NA
"1314",1434,"VMU01A",NA
"1315",1434,"VMU01B",NA
"1316",1434,"VMU02A",NA
"1317",1434,"VMU02B",NA
"1318",1434,"VMU03A",NA
"1319",1434,"VMU03B",NA
"1320",1434,"VMU04A",NA
"1321",1434,"VMU04B",NA
"1322",1434,"VMU05B",NA
"1323",1434,"VMU06A",NA
"1324",1434,"VMU06B",NA
"1325",1434,"VMU07A",NA
"1326",1434,"VMU07B",NA
"1327",1434,"VMU08A",NA
"1328",1434,"VMU08B",NA
"1329",1434,"VMU09A",NA
"1330",1434,"VMU09B",NA
"1331",1434,"VMU10A",NA
"1332",1434,"VMU10B",NA
"1333",1435,"HSU01A",NA
"1334",1435,"HSU01B",NA
"1335",1435,"HSU02A",NA
"1336",1435,"HSU02B",NA
"1337",1435,"HSU03A",NA
"1338",1435,"HSU04A",NA
"1339",1435,"HSU04B",NA
"1340",1435,"HSU05A",NA
"1341",1435,"HSU05B",NA
"1342",1435,"HSU06A",NA
"1343",1435,"HSU06B",NA
"1344",1435,"HSU07A",NA
"1345",1435,"HSU07B",NA
"1346",1435,"HSU08A",NA
"1347",1435,"HSU08B",NA
"1348",1435,"LCU01A",0.423
"1349",1435,"LCU01B",NA
"1350",1435,"LCU02A",NA
"1351",1435,"LCU02B",NA
"1352",1435,"LCU03A",NA
"1353",1435,"LCU03B",NA
"1354",1435,"LCU04A",NA
"1355",1435,"LCU04B",NA
"1356",1435,"LCU05A",NA
"1357",1435,"LCU05B",NA
"1358",1435,"LCU06A",NA
"1359",1435,"LCU06B",NA
"1360",1435,"LCU07A",NA
"1361",1435,"LCU07B",NA
"1362",1435,"LCU08A",NA
"1363",1435,"LCU08B",NA
"1364",1435,"LCU09A",NA
"1365",1435,"LCU09B",NA
"1366",1435,"LCU10A",NA
"1367",1435,"LCU10B",NA
"1368",1435,"MLU01A",NA
"1369",1435,"MLU01B",NA
"1370",1435,"MLU02A",NA
"1371",1435,"MLU02B",NA
"1372",1435,"MLU03A",NA
"1373",1435,"MLU03B",NA
"1374",1435,"MLU04A",NA
"1375",1435,"MLU04B",NA
"1376",1435,"MLU05A",NA
"1377",1435,"MLU05B",NA
"1378",1435,"MLU06A",NA
"1379",1435,"MLU06B",NA
"1380",1435,"MLU06Bb",NA
"1381",1435,"MLU07A",NA
"1382",1435,"MLU07B",NA
"1383",1435,"MLU08A",NA
"1384",1435,"MLU09A",NA
"1385",1435,"MLU09B",NA
"1386",1435,"MLU10A",NA
"1387",1435,"MLU10B",NA
"1388",1435,"VMU01A",NA
"1389",1435,"VMU01B",NA
"1390",1435,"VMU02A",NA
"1391",1435,"VMU02B",NA
"1392",1435,"VMU03A",NA
"1393",1435,"VMU03B",NA
"1394",1435,"VMU04A",NA
"1395",1435,"VMU04B",NA
"1396",1435,"VMU05B",NA
"1397",1435,"VMU06A",NA
"1398",1435,"VMU06B",NA
"1399",1435,"VMU07A",NA
"1400",1435,"VMU07B",NA
"1401",1435,"VMU08A",NA
"1402",1435,"VMU08B",NA
"1403",1435,"VMU09A",NA
"1404",1435,"VMU09B",NA
"1405",1435,"VMU10A",NA
"1406",1435,"VMU10B",NA
"1407",1436,"HSU01A",NA
"1408",1436,"HSU01B",NA
"1409",1436,"HSU02A",NA
"1410",1436,"HSU02B",NA
"1411",1436,"HSU03A",NA
"1412",1436,"HSU04A",NA
"1413",1436,"HSU04B",NA
"1414",1436,"HSU05A",NA
"1415",1436,"HSU05B",NA
"1416",1436,"HSU06A",NA
"1417",1436,"HSU06B",NA
"1418",1436,"HSU07A",NA
"1419",1436,"HSU07B",NA
"1420",1436,"HSU08A",NA
"1421",1436,"HSU08B",NA
"1422",1436,"LCU01A",0.296
"1423",1436,"LCU01B",NA
"1424",1436,"LCU02A",NA
"1425",1436,"LCU02B",0.721
"1426",1436,"LCU03A",NA
"1427",1436,"LCU03B",NA
"1428",1436,"LCU04A",NA
"1429",1436,"LCU04B",NA
"1430",1436,"LCU05A",NA
"1431",1436,"LCU05B",NA
"1432",1436,"LCU06A",NA
"1433",1436,"LCU06B",NA
"1434",1436,"LCU07A",NA
"1435",1436,"LCU07B",NA
"1436",1436,"LCU08A",NA
"1437",1436,"LCU08B",NA
"1438",1436,"LCU09A",NA
"1439",1436,"LCU09B",NA
"1440",1436,"LCU10A",NA
"1441",1436,"LCU10B",NA
"1442",1436,"MLU01A",NA
"1443",1436,"MLU01B",NA
"1444",1436,"MLU02A",NA
"1445",1436,"MLU02B",NA
"1446",1436,"MLU03A",NA
"1447",1436,"MLU03B",NA
"1448",1436,"MLU04A",NA
"1449",1436,"MLU04B",NA
"1450",1436,"MLU05A",NA
"1451",1436,"MLU05B",NA
"1452",1436,"MLU06A",NA
"1453",1436,"MLU06B",NA
"1454",1436,"MLU06Bb",NA
"1455",1436,"MLU07A",NA
"1456",1436,"MLU07B",NA
"1457",1436,"MLU08A",NA
"1458",1436,"MLU09A",NA
"1459",1436,"MLU09B",NA
"1460",1436,"MLU10A",NA
"1461",1436,"MLU10B",NA
"1462",1436,"VMU01A",NA
"1463",1436,"VMU01B",NA
"1464",1436,"VMU02A",NA
"1465",1436,"VMU02B",NA
"1466",1436,"VMU03A",NA
"1467",1436,"VMU03B",NA
"1468",1436,"VMU04A",NA
"1469",1436,"VMU04B",NA
"1470",1436,"VMU05B",NA
"1471",1436,"VMU06A",NA
"1472",1436,"VMU06B",NA
"1473",1436,"VMU07A",NA
"1474",1436,"VMU07B",NA
"1475",1436,"VMU08A",NA
"1476",1436,"VMU08B",NA
"1477",1436,"VMU09A",NA
"1478",1436,"VMU09B",NA
"1479",1436,"VMU10A",NA
"1480",1436,"VMU10B",NA
"1481",1437,"HSU01A",NA
"1482",1437,"HSU01B",NA
"1483",1437,"HSU02A",NA
"1484",1437,"HSU02B",NA
"1485",1437,"HSU03A",NA
"1486",1437,"HSU04A",NA
"1487",1437,"HSU04B",NA
"1488",1437,"HSU05A",NA
"1489",1437,"HSU05B",NA
"1490",1437,"HSU06A",NA
"1491",1437,"HSU06B",NA
"1492",1437,"HSU07A",NA
"1493",1437,"HSU07B",NA
"1494",1437,"HSU08A",NA
"1495",1437,"HSU08B",NA
"1496",1437,"LCU01A",0.218
"1497",1437,"LCU01B",NA
"1498",1437,"LCU02A",NA
"1499",1437,"LCU02B",0.569
"1500",1437,"LCU03A",NA
"1501",1437,"LCU03B",NA
"1502",1437,"LCU04A",NA
"1503",1437,"LCU04B",NA
"1504",1437,"LCU05A",NA
"1505",1437,"LCU05B",NA
"1506",1437,"LCU06A",NA
"1507",1437,"LCU06B",NA
"1508",1437,"LCU07A",NA
"1509",1437,"LCU07B",NA
"1510",1437,"LCU08A",NA
"1511",1437,"LCU08B",NA
"1512",1437,"LCU09A",NA
"1513",1437,"LCU09B",NA
"1514",1437,"LCU10A",NA
"1515",1437,"LCU10B",NA
"1516",1437,"MLU01A",NA
"1517",1437,"MLU01B",NA
"1518",1437,"MLU02A",NA
"1519",1437,"MLU02B",NA
"1520",1437,"MLU03A",NA
"1521",1437,"MLU03B",NA
"1522",1437,"MLU04A",NA
"1523",1437,"MLU04B",NA
"1524",1437,"MLU05A",NA
"1525",1437,"MLU05B",NA
"1526",1437,"MLU06A",NA
"1527",1437,"MLU06B",NA
"1528",1437,"MLU06Bb",NA
"1529",1437,"MLU07A",NA
"1530",1437,"MLU07B",NA
"1531",1437,"MLU08A",NA
"1532",1437,"MLU09A",NA
"1533",1437,"MLU09B",NA
"1534",1437,"MLU10A",NA
"1535",1437,"MLU10B",NA
"1536",1437,"VMU01A",NA
"1537",1437,"VMU01B",NA
"1538",1437,"VMU02A",NA
"1539",1437,"VMU02B",NA
"1540",1437,"VMU03A",NA
"1541",1437,"VMU03B",NA
"1542",1437,"VMU04A",NA
"1543",1437,"VMU04B",NA
"1544",1437,"VMU05B",NA
"1545",1437,"VMU06A",NA
"1546",1437,"VMU06B",NA
"1547",1437,"VMU07A",NA
"1548",1437,"VMU07B",NA
"1549",1437,"VMU08A",NA
"1550",1437,"VMU08B",NA
"1551",1437,"VMU09A",NA
"1552",1437,"VMU09B",NA
"1553",1437,"VMU10A",NA
"1554",1437,"VMU10B",NA
"1555",1438,"HSU01A",NA
"1556",1438,"HSU01B",NA
"1557",1438,"HSU02A",NA
"1558",1438,"HSU02B",NA
"1559",1438,"HSU03A",NA
"1560",1438,"HSU04A",NA
"1561",1438,"HSU04B",NA
"1562",1438,"HSU05A",NA
"1563",1438,"HSU05B",NA
"1564",1438,"HSU06A",NA
"1565",1438,"HSU06B",NA
"1566",1438,"HSU07A",NA
"1567",1438,"HSU07B",NA
"1568",1438,"HSU08A",NA
"1569",1438,"HSU08B",NA
"1570",1438,"LCU01A",0.246
"1571",1438,"LCU01B",NA
"1572",1438,"LCU02A",NA
"1573",1438,"LCU02B",0.549
"1574",1438,"LCU03A",NA
"1575",1438,"LCU03B",NA
"1576",1438,"LCU04A",NA
"1577",1438,"LCU04B",NA
"1578",1438,"LCU05A",NA
"1579",1438,"LCU05B",NA
"1580",1438,"LCU06A",NA
"1581",1438,"LCU06B",NA
"1582",1438,"LCU07A",NA
"1583",1438,"LCU07B",NA
"1584",1438,"LCU08A",NA
"1585",1438,"LCU08B",NA
"1586",1438,"LCU09A",NA
"1587",1438,"LCU09B",NA
"1588",1438,"LCU10A",NA
"1589",1438,"LCU10B",NA
"1590",1438,"MLU01A",NA
"1591",1438,"MLU01B",NA
"1592",1438,"MLU02A",NA
"1593",1438,"MLU02B",NA
"1594",1438,"MLU03A",NA
"1595",1438,"MLU03B",NA
"1596",1438,"MLU04A",NA
"1597",1438,"MLU04B",NA
"1598",1438,"MLU05A",NA
"1599",1438,"MLU05B",NA
"1600",1438,"MLU06A",NA
"1601",1438,"MLU06B",NA
"1602",1438,"MLU06Bb",NA
"1603",1438,"MLU07A",NA
"1604",1438,"MLU07B",NA
"1605",1438,"MLU08A",NA
"1606",1438,"MLU09A",NA
"1607",1438,"MLU09B",NA
"1608",1438,"MLU10A",NA
"1609",1438,"MLU10B",NA
"1610",1438,"VMU01A",NA
"1611",1438,"VMU01B",NA
"1612",1438,"VMU02A",NA
"1613",1438,"VMU02B",NA
"1614",1438,"VMU03A",NA
"1615",1438,"VMU03B",NA
"1616",1438,"VMU04A",NA
"1617",1438,"VMU04B",NA
"1618",1438,"VMU05B",NA
"1619",1438,"VMU06A",NA
"1620",1438,"VMU06B",NA
"1621",1438,"VMU07A",NA
"1622",1438,"VMU07B",NA
"1623",1438,"VMU08A",NA
"1624",1438,"VMU08B",NA
"1625",1438,"VMU09A",NA
"1626",1438,"VMU09B",NA
"1627",1438,"VMU10A",NA
"1628",1438,"VMU10B",NA
"1629",1439,"HSU01A",NA
"1630",1439,"HSU01B",NA
"1631",1439,"HSU02A",NA
"1632",1439,"HSU02B",NA
"1633",1439,"HSU03A",NA
"1634",1439,"HSU04A",NA
"1635",1439,"HSU04B",NA
"1636",1439,"HSU05A",NA
"1637",1439,"HSU05B",NA
"1638",1439,"HSU06A",NA
"1639",1439,"HSU06B",NA
"1640",1439,"HSU07A",NA
"1641",1439,"HSU07B",NA
"1642",1439,"HSU08A",NA
"1643",1439,"HSU08B",NA
"1644",1439,"LCU01A",0.255
"1645",1439,"LCU01B",NA
"1646",1439,"LCU02A",NA
"1647",1439,"LCU02B",0.601
"1648",1439,"LCU03A",NA
"1649",1439,"LCU03B",NA
"1650",1439,"LCU04A",NA
"1651",1439,"LCU04B",NA
"1652",1439,"LCU05A",NA
"1653",1439,"LCU05B",NA
"1654",1439,"LCU06A",NA
"1655",1439,"LCU06B",NA
"1656",1439,"LCU07A",NA
"1657",1439,"LCU07B",NA
"1658",1439,"LCU08A",NA
"1659",1439,"LCU08B",NA
"1660",1439,"LCU09A",NA
"1661",1439,"LCU09B",NA
"1662",1439,"LCU10A",NA
"1663",1439,"LCU10B",NA
"1664",1439,"MLU01A",NA
"1665",1439,"MLU01B",NA
"1666",1439,"MLU02A",NA
"1667",1439,"MLU02B",NA
"1668",1439,"MLU03A",NA
"1669",1439,"MLU03B",NA
"1670",1439,"MLU04A",NA
"1671",1439,"MLU04B",NA
"1672",1439,"MLU05A",NA
"1673",1439,"MLU05B",NA
"1674",1439,"MLU06A",NA
"1675",1439,"MLU06B",NA
"1676",1439,"MLU06Bb",NA
"1677",1439,"MLU07A",NA
"1678",1439,"MLU07B",NA
"1679",1439,"MLU08A",NA
"1680",1439,"MLU09A",NA
"1681",1439,"MLU09B",NA
"1682",1439,"MLU10A",NA
"1683",1439,"MLU10B",NA
"1684",1439,"VMU01A",NA
"1685",1439,"VMU01B",NA
"1686",1439,"VMU02A",NA
"1687",1439,"VMU02B",NA
"1688",1439,"VMU03A",NA
"1689",1439,"VMU03B",NA
"1690",1439,"VMU04A",NA
"1691",1439,"VMU04B",NA
"1692",1439,"VMU05B",NA
"1693",1439,"VMU06A",NA
"1694",1439,"VMU06B",NA
"1695",1439,"VMU07A",NA
"1696",1439,"VMU07B",NA
"1697",1439,"VMU08A",NA
